# time,theta_1,theta_2,omega_1,omega_2
2.926926926926926953e+01,-4.422829907309088071e+01,3.201098509009558057e+01,-8.296868276303328571e+01,1.003791045665165740e+02
2.930930930930930955e+01,-4.723816173758983439e+01,3.594032830247842725e+01,-6.751847182427049177e+01,9.607250138948872120e+01
2.934934934934934958e+01,-4.964403062064963734e+01,3.971655397851105107e+01,-5.261383215962598570e+01,9.260448081510084251e+01
2.938938938938938961e+01,-5.146441729917386709e+01,4.336935438268893961e+01,-3.807574559743609655e+01,8.978622555410014172e+01
2.942942942942942963e+01,-5.271081491419582932e+01,4.691853507394923639e+01,-2.391928651025859054e+01,8.745688844708304543e+01
2.946946946946946966e+01,-5.339676889297180651e+01,5.037930999401621079e+01,-1.016833448116207350e+01,8.546597368089771862e+01
2.950950950950950968e+01,-5.353799747421261657e+01,5.376237934703426902e+01,3.147698979798483787e+00,8.367340091693080240e+01
2.954954954954954971e+01,-5.315239170808359859e+01,5.707392959956795409e+01,1.599387043558165367e+01,8.194950529110742821e+01
2.958958958958958974e+01,-5.226001545620465549e+01,6.031563348060193874e+01,2.832970452215964485e+01,8.017503741389116101e+01
2.962962962962962976e+01,-5.088310539165021851e+01,6.348464998154099703e+01,4.010919394851823938e+01,7.824116337028407031e+01
2.966966966966966979e+01,-4.904607099894924715e+01,6.657362435621007535e+01,5.128079949665687565e+01,7.604946471982671596e+01
2.970970970970970981e+01,-4.677549457408525058e+01,6.957068812085425691e+01,6.178745002158854049e+01,7.351193849659813395e+01
2.974974974974974984e+01,-4.410013122449626621e+01,7.245945905413869070e+01,7.156654245133984205e+01,7.055099720921580797e+01
2.978978978978978986e+01,-4.105090886907488823e+01,7.521904119714871229e+01,8.054994178695099549e+01,6.709946884083572627e+01
2.982982982982982989e+01,-3.765930339135390170e+01,7.782935622915755403e+01,8.861188230665229071e+01,6.310197990516488886e+01
2.986986986986986992e+01,-3.396520060733437418e+01,8.027081280895259852e+01,9.564870472377322130e+01,5.856722790736026241e+01
2.990990990990990994e+01,-3.001294240266525293e+01,8.252061279574137131e+01,1.016497288564675472e+02,5.353824810011046509e+01
2.994994994994994997e+01,-2.584453092347694536e+01,8.455865123879674172e+01,1.066217844323587514e+02,4.806226503430900721e+01
2.998998998998998999e+01,-2.149962200390860545e+01,8.636752550940978779e+01,1.105891010686966922e+02,4.219067043750133905e+01
3.003003003003003002e+01,-1.701552516610806975e+01,8.793253530088995262e+01,1.135933082723575183e+02,3.597902321388487223e+01
3.007007007007007005e+01,-1.242720362023190539e+01,8.924168262856485967e+01,1.156934354398436682e+02,2.948704944430892283e+01
3.011011011011011007e+01,-7.767274264445390486e+00,9.028567182978044059e+01,1.169659118572839560e+02,2.277864238627481797e+01
3.015015015015015010e+01,-3.066007684922533283e+00,9.105790956390086421e+01,1.175045667004333865e+02,1.592186247393574838e+01
3.019019019019019012e+01,1.648671844153929866e+00,9.155450481230863602e+01,1.174206290346734107e+02,8.988937318096926532e+00
3.023023023023023015e+01,6.351186360592607549e+00,9.177426887840445602e+01,1.168427278150117274e+02,2.056261706215423146e+00
3.027027027027027017e+01,1.101830421419332851e+01,9.171871538760731823e+01,1.159168918860823396e+02,-4.795602397599660449e+00
3.031031031031031020e+01,1.563602539743157038e+01,9.139169665359274575e+01,1.147523885296375852e+02,-1.150970448511907840e+01
3.035035035035035023e+01,2.020332362297589057e+01,9.079906990603224415e+01,1.133584493010293670e+02,-1.805025660744698612e+01
3.039039039039039025e+01,2.471404819689572108e+01,8.994917845435797688e+01,1.117395683860718520e+02,-2.435652354436370359e+01
3.043043043043043028e+01,2.915887000335606771e+01,8.885262334242321458e+01,1.098767007304762728e+02,-3.036891833371563010e+01
3.047047047047047030e+01,3.352530170848645241e+01,8.752226218129665369e+01,1.077271110542180139e+02,-3.602911166720766545e+01
3.051051051051051033e+01,3.779769776038094165e+01,8.597320914926241642e+01,1.052243738515366545e+02,-4.128003189040318688e+01
3.055055055055055035e+01,4.195725438909807536e+01,8.422283499182000810e+01,1.022783733909359114e+02,-4.606586500272406681e+01
3.059059059059059038e+01,4.598200960666096648e+01,8.229076702168433144e+01,9.877530371518368213e+01,-5.033205465745064089e+01
3.063063063063063041e+01,4.984684320705722627e+01,8.019888911878572912e+01,9.457766864131207285e+01,-5.402530216172177546e+01
3.067067067067067043e+01,5.352347676623901407e+01,7.797134173026992698e+01,8.952428176061727072e+01,-5.709356647653475392e+01
3.071071071071071046e+01,5.698047364212297339e+01,7.563452187049803399e+01,8.343026643865970016e+01,-5.948606421674541167e+01
3.075075075075075048e+01,6.017857263085613795e+01,7.321732646999473104e+01,7.613778799038955469e+01,-6.116332563377699927e+01
3.079079079079079051e+01,6.306300547208478946e+01,7.074754873018989088e+01,6.773014637070954791e+01,-6.218484908754866325e+01
3.083083083083083054e+01,6.558990298766256899e+01,6.824744096309080987e+01,5.832694558422899433e+01,-6.266004274017443265e+01
3.087087087087087056e+01,6.772170064452112115e+01,6.573614575124969406e+01,4.805156015366721789e+01,-6.268997529521671908e+01
3.091091091091091059e+01,6.942649100084497604e+01,6.322981540470689765e+01,3.703517164670354589e+01,-6.236669408363406575e+01
3.095095095095095061e+01,7.067802370607164164e+01,6.074161196099091597e+01,2.541676867597729483e+01,-6.177322506378128253e+01
3.099099099099099064e+01,7.145570550089149719e+01,5.828170718511845649e+01,1.334314689908777929e+01,-6.098357282140931090e+01
3.103103103103103066e+01,7.174460021724787850e+01,5.585728256959434646e+01,9.689090185943137756e-01,-6.006272056966533057e+01
3.107107107107107069e+01,7.153542877833702107e+01,5.347252933441158262e+01,-1.154353521798382154e+01,-5.906663014909268128e+01
3.111111111111111072e+01,7.082456919860813116e+01,5.112864842705131707e+01,-2.402396901816735664e+01,-5.804224202763092677e+01
3.115115115115115074e+01,6.961981700051548216e+01,4.882179151565880915e+01,-3.640867445792001433e+01,-5.697911244916470253e+01
3.119119119119119077e+01,6.792315887866050161e+01,4.655725442217850230e+01,-4.882330068218811903e+01,-5.576004015845676065e+01
3.123123123123123079e+01,6.572422567955315742e+01,4.434954763036752468e+01,-6.127503035522430253e+01,-5.431792506486046079e+01
3.127127127127127082e+01,6.301944638119852016e+01,4.221014392618142352e+01,-7.372130406365469923e+01,-5.262630845798982904e+01
3.131131131131131085e+01,5.981220868096909271e+01,4.014739007713349395e+01,-8.607127652731702483e+01,-5.069884944823498785e+01
3.135135135135135087e+01,5.611285899560489554e+01,3.816650683229480023e+01,-9.818581659926049099e+01,-4.858932496676219159e+01
3.139139139139139090e+01,5.193870246121345957e+01,3.626958892229412612e+01,-1.098775072657459759e+02,-4.639162976551376971e+01
3.143143143143143092e+01,4.731400293326976225e+01,3.445560505931802453e+01,-1.209106456462459249e+02,-4.423977641720813381e+01
3.147147147147147095e+01,4.226998298661630571e+01,3.272039793711079625e+01,-1.310012429934443787e+02,-4.230789531533984871e+01
3.151151151151151097e+01,3.684502629197279333e+01,3.105653547536849857e+01,-1.398193719403195416e+02,-4.080973287946949313e+01
3.155155155155155100e+01,3.109618940384905272e+01,2.944322371926431359e+01,-1.470181099687885933e+02,-3.999463492716563451e+01
3.159159159159159103e+01,2.510218447160121968e+01,2.784190519243531980e+01,-1.522116430492616530e+02,-4.011145371530380999e+01
3.163163163163163105e+01,1.894690715973433726e+01,2.621206422488419818e+01,-1.551299995157207832e+02,-4.131544764891942378e+01
3.167167167167167108e+01,1.271844703092541984e+01,2.451256235385624649e+01,-1.556562140731783188e+02,-4.365466092745525373e+01
3.171171171171171110e+01,6.509087546023422099e+00,2.270163832383932245e+01,-1.538263277976770098e+02,-4.706992354476140861e+01
3.175175175175175113e+01,4.153060640492605149e-01,2.073690808656388995e+01,-1.498293881362897935e+02,-5.139485128909537792e+01
3.179179179179179116e+01,-5.473812510909243478e+00,1.858119472881282874e+01,-1.439604530620140679e+02,-5.636700532792116292e+01
3.183183183183183118e+01,-1.109595905077703115e+01,1.621815034925557697e+01,-1.364500357612114669e+02,-6.172671994193709111e+01
3.187187187187187121e+01,-1.638758691067739903e+01,1.363726120413210907e+01,-1.275210398312905511e+02,-6.725808500179931571e+01
3.191191191191191123e+01,-2.129429644289999146e+01,1.083446043728431363e+01,-1.173826964798207655e+02,-7.277698693734356539e+01
3.195195195195195126e+01,-2.577127406774514640e+01,7.812287915546420436e+00,-1.062294301843744933e+02,-7.813104915483010871e+01
3.199199199199199128e+01,-2.978329227352386610e+01,4.579890228745017389e+00,-9.424085869252694181e+01,-8.319963203694381093e+01
3.203203203203203486e+01,-3.330521806156852449e+01,1.153224166302539988e+00,-8.158324767857226334e+01,-8.789430000030466772e+01
3.207207207207207489e+01,-3.631813411333519781e+01,-2.449251130001824706e+00,-6.840058896132053690e+01,-9.220173979820381760e+01
3.211211211211211491e+01,-3.879397285269954665e+01,-6.218094733709901512e+00,-5.479919572054373589e+01,-9.618445876740351252e+01
3.215215215215215494e+01,-4.071324278661702323e+01,-1.014383993230117120e+01,-4.092251259892131543e+01,-9.988427651391675965e+01
3.219219219219219497e+01,-4.206813116433131228e+01,-1.421537741590170079e+01,-2.696136239359241316e+01,-1.033136538036588661e+02
3.223223223223223499e+01,-4.286250397737426709e+01,-1.841995527728411020e+01,-1.315394605615602686e+01,-1.064556925624475099e+02
3.227227227227227502e+01,-4.311190595956595217e+01,-2.274317901186758561e+01,2.141573073291994922e-01,-1.092641358760026264e+02
3.231231231231231504e+01,-4.284356058701464320e+01,-2.716901151771791234e+01,1.280999043634489354e+01,-1.116633679899465790e+02
3.235235235235235507e+01,-4.209570336934829982e+01,-3.167997582389392974e+01,2.424131465906629757e+01,-1.135408365630956666e+02
3.239239239239239510e+01,-4.091865520156110847e+01,-3.625388013307335200e+01,3.395022955521430674e+01,-1.146547320683016693e+02
3.243243243243243512e+01,-3.939654067461724196e+01,-4.085296406806657643e+01,4.165123998033627117e+01,-1.148710864244392695e+02
3.247247247247247515e+01,-3.761513214803532179e+01,-4.543882335043911525e+01,4.724760734555289332e+01,-1.141460351705822802e+02
3.251251251251251517e+01,-3.565465058282729416e+01,-4.997539681282757584e+01,5.075808472495956636e+01,-1.124852502275944772e+02
3.255255255255255520e+01,-3.358976554149846550e+01,-5.442896639893962885e+01,5.231691685562626049e+01,-1.099439398981297273e+02
3.259259259259259522e+01,-3.148959518804749891e+01,-5.876815716355397967e+01,5.217384013759762240e+01,-1.066268488666319740e+02
3.263263263263263525e+01,-2.941770628796640707e+01,-6.296393727252048222e+01,5.069408263389294689e+01,-1.026882581993351664e+02
3.267267267267267528e+01,-2.743018231051875588e+01,-6.699041037698063406e+01,4.836723911164180834e+01,-9.834039410406053605e+01
3.271271271271271530e+01,-2.554732129698740195e+01,-7.083746068703017329e+01,4.573119558106362348e+01,-9.385033304671168253e+01
3.275275275275275533e+01,-2.376982713544818182e+01,-7.450470992691623451e+01,4.304817031483296574e+01,-8.933158177803217370e+01
3.279279279279279535e+01,-2.209572338946814796e+01,-7.799257300584517338e+01,4.049440467648636144e+01,-8.484937335527170887e+01
3.283283283283283538e+01,-2.051904402030491426e+01,-8.130259692257119752e+01,3.819771760996405874e+01,-8.044658946594537952e+01
3.287287287287287540e+01,-1.902983338690665960e+01,-8.443746076539642331e+01,3.623750563961005611e+01,-7.614376042783376874e+01
3.291291291291291543e+01,-1.761414624591213851e+01,-8.740097571217079064e+01,3.464474287017208098e+01,-7.193906518898283764e+01
3.295295295295295546e+01,-1.625429182631671665e+01,-9.019801969605109093e+01,3.340355660274126137e+01,-6.780930809684807059e+01
3.299299299299299548e+01,-1.493680095017616871e+01,-9.283180844810837584e+01,3.250870117883848565e+01,-6.374392843740847070e+01
3.303303303303303551e+01,-1.364853157249828364e+01,-9.530398438868661515e+01,3.195435727162983852e+01,-5.973395373511615247e+01
3.307307307307307553e+01,-1.237554821530737570e+01,-9.761620126825243915e+01,3.171941843759568158e+01,-5.576441089915704907e+01
3.311311311311311556e+01,-1.110528190951859884e+01,-9.976977858238934971e+01,3.177958859911566591e+01,-5.182227710738196436e+01
3.315315315315315559e+01,-9.826530194937944884e+00,-1.017657015717976634e+02,3.210738204446876409e+01,-4.789647980630659418e+01
3.319319319319319561e+01,-8.529457120262243564e+00,-1.036046212222945258e+02,3.267212342783324885e+01,-4.397789671111151932e+01
3.323323323323323564e+01,-7.205593243079170485e+00,-1.052868542648139112e+02,3.343994776928670376e+01,-4.005935580564220544e+01
3.327327327327327566e+01,-5.847835629867231155e+00,-1.068123831754066231e+02,3.437380045480601609e+01,-3.613563534240899600e+01
3.331331331331331569e+01,-4.450447855995779634e+00,-1.081808561752402653e+02,3.543343723626739461e+01,-3.220346384258712646e+01
3.335335335335335571e+01,-3.009063160991785058e+00,-1.093915908206829357e+02,3.657546663144278654e+01,-2.826149788709212629e+01
3.339339339339339574e+01,-1.521562699021349552e+00,-1.104445008414949285e+02,3.776373801918784778e+01,-2.430564076996270373e+01
3.343343343343343577e+01,1.264398925419273761e-02,-1.113392320147919463e+02,3.895644830121170088e+01,-2.033817284520987556e+01
3.347347347347347579e+01,1.593048987655890647e+00,-1.120750916297274387e+02,4.010477692392780824e+01,-1.636712905822538744e+01
3.351351351351351582e+01,3.217430101211930182e+00,-1.126518329269657954e+02,4.116231668412672207e+01,-1.240087032140920087e+01
3.355355355355355584e+01,4.881850856157631036e+00,-1.130696550986822757e+02,4.208507372897614829e+01,-8.448083514169494990e+00
3.359359359359359587e+01,6.580660499935444108e+00,-1.133292032885630505e+02,4.283146755602088973e+01,-4.517781482922671898e+00
3.363363363363363590e+01,8.306494001194963062e+00,-1.134315685918051599e+02,4.336233101318286032e+01,-6.193030410933465513e-01
3.367367367367367592e+01,1.005027204979290723e+01,-1.133782880551165562e+02,4.364091029876110639e+01,3.237687030885638695e+00
3.371371371371371595e+01,1.180120105679314157e+01,-1.131713446767160889e+02,4.363286496143179249e+01,7.043197985573239173e+00
3.375375375375375597e+01,1.354677315446665276e+01,-1.128131674063334913e+02,4.330626790024819428e+01,1.078691310852019214e+01
3.379379379379379600e+01,1.527276619629157750e+01,-1.123066311452093942e+02,4.263160536464069850e+01,1.445818971826899535e+01
3.383383383383383602e+01,1.696324375695317244e+01,-1.116550567460953118e+02,4.158177695441681010e+01,1.804605916635393825e+01
3.387387387387387605e+01,1.860146760739464256e+01,-1.108618629878709640e+02,4.013239924308509643e+01,2.153907308601645454e+01
3.391391391391391608e+01,2.017494211823513695e+01,-1.099293964919460080e+02,3.827137531596138587e+01,2.492880144294429456e+01
3.395395395395395610e+01,2.166663516581311910e+01,-1.088627106295762985e+02,3.600043881209818863e+01,2.821554016071208792e+01
3.399399399399399613e+01,2.305902688176993820e+01,-1.076668166481546081e+02,3.332385443698060357e+01,3.140229378555721240e+01
3.403403403403403615e+01,2.433526417951922483e+01,-1.063461413572202474e+02,3.024773292964308524e+01,3.449407401548142360e+01
3.407407407407407618e+01,2.547916075424689808e+01,-1.049045271284589944e+02,2.678003106266945110e+01,3.749789970025081942e+01
3.411411411411411621e+01,2.647519708291117269e+01,-1.033452318957031508e+02,2.293055164219292053e+01,4.042279684139589335e+01
3.415415415415415623e+01,2.730852042424254833e+01,-1.016709291549315139e+02,1.871094350789606864e+01,4.327979859221149184e+01
3.419419419419419626e+01,2.796494481874382032e+01,-9.988370796426941922e+01,1.413470153301083165e+01,4.608194525775682138e+01
3.423423423423423628e+01,2.843095108869006538e+01,-9.798507294398865497e+01,9.217166624318535284e+00,4.884428429485547696e+01
3.427427427427427631e+01,2.869368683812865584e+01,-9.597594427650757609e+01,3.975525722149879648e+00,5.158387031209539941e+01
3.431431431431431633e+01,2.874096645287925256e+01,-9.385665770639097616e+01,-1.571188199615079162e+00,5.431976506982888964e+01
3.435435435435435636e+01,2.856127110053380846e+01,-9.162696454035021532e+01,-7.402096133546895551e+00,5.707303748017266543e+01
3.439439439439439639e+01,2.814345094147016013e+01,-8.928593142753781819e+01,-1.349989176843572203e+01,5.987054975023887948e+01
3.443443443443443641e+01,2.747624927774642245e+01,-8.683132833258439121e+01,-1.987334873281216474e+01,6.275990705600405306e+01
3.447447447447447644e+01,2.655037291332587657e+01,-8.425958850054846039e+01,-2.651414284080695793e+01,6.577534351519602751e+01
3.451451451451451646e+01,2.535521728492301108e+01,-8.156492664738803455e+01,-3.342509317451825979e+01,6.895548676187328851e+01
3.455455455455455649e+01,2.387845092515662415e+01,-7.873922919194458814e+01,-4.062569482605796622e+01,7.234716985681768620e+01
3.459459459459459651e+01,2.210601546254977023e+01,-7.577205425594294752e+01,-4.815211889755170915e+01,7.600543128753449196e+01
3.463463463463463654e+01,2.002212562152980624e+01,-7.265063166399139050e+01,-5.605721250113884224e+01,7.999351496825239849e+01
3.467467467467467657e+01,1.760926922242835246e+01,-6.935986294358157522e+01,-6.441049875897242316e+01,8.438287023992344871e+01
3.471471471471471659e+01,1.484820718148132990e+01,-6.588232132508858285e+01,-7.329817680321932016e+01,8.925315187022313523e+01
3.475475475475475662e+01,1.171797351082891936e+01,-6.219825174177090332e+01,-8.282312177606003445e+01,9.469222005355028671e+01
3.479479479479479664e+01,8.196520640557523052e+00,-5.828595095676651283e+01,-9.309693474003545077e+01,1.007918080976805442e+02
3.483483483483483667e+01,4.269616912132396358e+00,-5.412748497490522936e+01,-1.040241979565084733e+02,1.075318714077891684e+02
3.487487487487487670e+01,-1.284718258494802201e-01,-4.967429557372444293e+01,-1.157962399854679063e+02,1.150474719928293439e+02
3.491491491491491672e+01,-5.033997206669127422e+00,-4.489324500276637764e+01,-1.281006177706165374e+02,1.231851024823471334e+02
3.495495495495495675e+01,-1.042241686989069294e+01,-3.978475883911911382e+01,-1.397852799056129527e+02,1.313178064559137965e+02
3.499499499499499677e+01,-1.620839446136145057e+01,-3.438282598741667329e+01,-1.488585666340716216e+02,1.383451784431257181e+02
3.503503503503503680e+01,-2.224579963321181708e+01,-2.875499867983899449e+01,-1.524892098495627408e+02,1.426933639236046361e+02
3.507507507507507682e+01,-2.828304936739565889e+01,-2.302819504427898423e+01,-1.478607945011380593e+02,1.427983638172185863e+02
3.511511511511511685e+01,-3.398311556803839295e+01,-1.737303031124265829e+01,-1.360298149237413270e+02,1.393472589139087461e+02
3.515515515515515688e+01,-3.911074946432764676e+01,-1.189843382610941092e+01,-1.193507441055806737e+02,1.337671398472853070e+02
3.519519519519519690e+01,-4.351489747784550843e+01,-6.665080880977751754e+00,-1.000840466557736335e+02,1.273845964780304740e+02
3.523523523523523693e+01,-4.712846347231023714e+01,-1.685536012515332915e+00,-8.037189791298631292e+01,1.214115017648463208e+02
3.527527527527527695e+01,-4.996005999738492420e+01,3.070925440678189844e+00,-6.114925848148666176e+01,1.163153194176889969e+02
3.531531531531531698e+01,-5.203215437052502068e+01,7.639552921815123021e+00,-4.241781821091579729e+01,1.119844558085717665e+02
3.535535535535535701e+01,-5.336506965430243810e+01,1.204830993696693220e+01,-2.423587713396556254e+01,1.083119892928207832e+02
3.539539539539539703e+01,-5.398021420551235394e+01,1.631963080225818175e+01,-6.601338985516719049e+00,1.051293088230175101e+02
3.543543543543543706e+01,-5.389951022556275007e+01,2.047080353034749933e+01,1.055221466437337696e+01,1.022171992977934707e+02
3.547547547547547708e+01,-5.314190196397053256e+01,2.450993688791255920e+01,2.725116805215267135e+01,9.937779667859773269e+01
3.551551551551551711e+01,-5.172895693374002946e+01,2.843096202355683388e+01,4.336914304793698705e+01,9.640285413639857381e+01
3.555555555555555713e+01,-4.968595585548916915e+01,3.222313279496784588e+01,5.878423201019734279e+01,9.310979195256852847e+01
3.559559559559559716e+01,-4.704163563359909972e+01,3.587186061564779749e+01,7.339241013194525465e+01,8.934887457435789315e+01
3.563563563563563719e+01,-4.382818935621428835e+01,3.935871445491352461e+01,8.710753544073264720e+01,8.500321061489474062e+01
3.567567567567567721e+01,-4.008126629524243612e+01,4.266142083789657846e+01,9.986134879865193170e+01,7.998875285318490569e+01
3.571571571571571724e+01,-3.583997190635449925e+01,4.575386384554310126e+01,1.116034739023359350e+02,7.425429823411201369e+01
3.575575575575575726e+01,-3.114686782898470341e+01,4.860608511461396830e+01,1.223014172829579564e+02,6.778148786843745199e+01
3.579579579579579729e+01,-2.604797188633055427e+01,5.118428383768467427e+01,1.319405683062317394e+02,6.058480703280038426e+01
3.583583583583583732e+01,-2.059713225826914496e+01,5.345842877307634922e+01,1.404716156350281722e+02,5.272147016406447761e+01
3.587587587587587734e+01,-1.483895672813250677e+01,5.541068846731545250e+01,1.479101919145531667e+02,4.428776516702711064e+01
3.591591591591591737e+01,-8.791603773062727001e+00,5.701164667208809078e+01,1.544913787778415042e+02,3.538315900588694518e+01
3.595595595595595739e+01,-2.478575427892005578e+00,5.824170538062045210e+01,1.603596743431950529e+02,2.614945102719470427e+01
3.599599599599599742e+01,4.070016881253915919e+00,5.909230636710938711e+01,1.655561064899596033e+02,1.677270605854113228e+01
3.603603603603603744e+01,1.081745233695577113e+01,5.956593118672240195e+01,1.700182328585247831e+02,7.483254408556971882e+00
3.607607607607607747e+01,1.772040073050074227e+01,5.967610117559767957e+01,1.735801408503242271e+02,-1.444308133087013779e+00
3.611611611611611750e+01,2.472892246188250454e+01,5.944737745084403713e+01,1.759724476278354075e+02,-9.691120295680121899e+00
3.615615615615615752e+01,3.178646853980113818e+01,5.891536091054096147e+01,1.768223001145797753e+02,-1.689405532747155902e+01
3.619619619619619755e+01,3.882988058166323952e+01,5.812669223373860206e+01,1.756533749951225900e+02,-2.264572099567054408e+01
3.623623623623623757e+01,4.578824150326891385e+01,5.713953926582031784e+01,1.718848148528409467e+02,-2.649574220790902856e+01
3.627627627627627760e+01,5.254358503379887679e+01,5.603822160569332311e+01,1.651237419410968812e+02,-2.822047365664553809e+01
3.631631631631631763e+01,5.897410674938235786e+01,5.490491253968740892e+01,1.557870257512086880e+02,-2.818080783602261974e+01
3.635635635635635765e+01,6.499058544401151494e+01,5.379993718417875215e+01,1.444786527433155356e+02,-2.683926042292091196e+01
3.639639639639639768e+01,7.052816153106108743e+01,5.276526337669474032e+01,1.318556837873258019e+02,-2.468311046770154604e+01
3.643643643643643770e+01,7.554633704328833232e+01,5.182450167591404977e+01,1.186282541629168605e+02,-2.222440039420617097e+01
3.647647647647647773e+01,8.003120986147230553e+01,5.098189198362620544e+01,1.054369707955641076e+02,-1.992498760535139724e+01
3.651651651651651775e+01,8.399259401921773360e+01,5.022480406773991746e+01,9.248551780085084317e+01,-1.795546937302943036e+01
3.655655655655655778e+01,8.744298933703210253e+01,4.953768783971894862e+01,7.987906790878024310e+01,-1.640113445247441604e+01
3.659659659659659781e+01,9.039595975698010477e+01,4.890420273501358395e+01,6.766257160382619418e+01,-1.529610987145333922e+01
3.663663663663663783e+01,9.286619903429699718e+01,4.830719482597515935e+01,5.581843772913558865e+01,-1.462207818998337139e+01
3.667667667667667786e+01,9.486899873386975912e+01,4.772942261485015791e+01,4.427290607614678208e+01,-1.431372245931833653e+01
3.671671671671671788e+01,9.641501625781631901e+01,4.715837160042443088e+01,3.296001825209862091e+01,-1.430662738818447011e+01
3.675675675675675791e+01,9.751166927506942272e+01,4.658296678956097026e+01,2.181826192667789499e+01,-1.452922566716713249e+01
3.679679679679679793e+01,9.816430683781413791e+01,4.599497831114068447e+01,1.078551825614865223e+01,-1.490623590255742847e+01
3.683683683683683796e+01,9.837603888952271802e+01,4.538947094940802884e+01,-1.985710042164981759e-01,-1.536127509907454680e+01
3.687687687687687799e+01,9.814773626495457393e+01,4.476480414397109087e+01,-1.119260350013635019e+01,-1.581685865986576367e+01
3.691691691691691801e+01,9.747803069015630228e+01,4.412263198980150491e+01,-2.225341627832126790e+01,-1.619440038650643032e+01
3.695695695695695804e+01,9.636331478246168558e+01,4.346790323723453753e+01,-3.343608578647292973e+01,-1.641421247899997482e+01
3.699699699699699806e+01,9.479774205049167790e+01,4.280886129196900924e+01,-4.479392787328452386e+01,-1.639550553577791803e+01
3.703703703703703809e+01,9.277322689415440493e+01,4.215704421506736566e+01,-5.637849778844076809e+01,-1.605638855369985762e+01
3.707707707707707812e+01,9.027986436650697044e+01,4.152693299556224815e+01,-6.823556886822061074e+01,-1.531716507854120835e+01
3.711711711711711814e+01,8.731284704090272442e+01,4.093007461336293318e+01,-8.034863967416059438e+01,-1.415364085848102960e+01
3.715715715715715817e+01,8.385051095349029993e+01,4.039304430347127806e+01,-9.285167071796000471e+01,-1.243614296232609284e+01
3.719719719719719819e+01,7.987013592960052222e+01,3.994399129591042197e+01,-1.058378115359616771e+02,-1.007310884748862101e+01
3.723723723723723822e+01,7.535591011266980388e+01,3.960596141353634181e+01,-1.192772880420920671e+02,-7.075693506584057602e+00
3.727727727727727824e+01,7.029892996424013063e+01,3.939689707203790903e+01,-1.330174025278611225e+02,-3.557769467431049826e+00
3.731731731731731827e+01,6.469720026395906132e+01,3.932963727993683989e+01,-1.467825336623624537e+02,2.640732069485388633e-01
3.735735735735735830e+01,5.855563410957973502e+01,3.941191763858769548e+01,-1.601741364922731918e+02,4.070526918329645305e+00
3.739739739739739832e+01,5.188720084616259953e+01,3.964647897668789511e+01,-1.726452613633555302e+02,7.420794651934074615e+00
3.743743743743743835e+01,4.475232315735356536e+01,4.000025597848773629e+01,-1.832130642688441355e+02,9.573866145156070928e+00
3.747747747747747837e+01,3.726358371916579415e+01,4.039296063081527421e+01,-1.908852511706219275e+02,9.819428302678494092e+00
3.751751751751751840e+01,2.954102185956683968e+01,4.074137928618018378e+01,-1.950975725168499935e+02,7.758125274013585759e+00
3.755755755755755843e+01,2.170979564739230128e+01,4.096222306609294606e+01,-1.957239975615985941e+02,3.306284619871181274e+00
3.759759759759759845e+01,1.390018189234586465e+01,4.097212786106479854e+01,-1.930767143648473620e+02,-3.304082687841270349e+00
3.763763763763763848e+01,6.247576144999217540e+00,4.068765433060777781e+01,-1.879061297924852170e+02,-1.152528226601871175e+01
3.767767767767767850e+01,-1.145995195997919103e+00,4.004495182161191025e+01,-1.811487370297427049e+02,-2.059260320384361975e+01
3.771771771771771853e+01,-8.246501283209509481e+00,3.903197429526015583e+01,-1.731919217096794341e+02,-2.997905547171196616e+01
3.775775775775775855e+01,-1.500941617014197149e+01,3.764577167337490948e+01,-1.642575380448637645e+02,-3.931396062843707995e+01
3.779779779779779858e+01,-2.139487233408895506e+01,3.589265318854778286e+01,-1.544800208841114681e+02,-4.830431098932782419e+01
3.783783783783783861e+01,-2.736779639226218919e+01,3.378824001530549737e+01,-1.439059593359179416e+02,-5.673479863362832987e+01
3.787787787787787863e+01,-3.289790910179143424e+01,3.135746527010984508e+01,-1.324940967684581494e+02,-6.446781540451803494e+01
3.791791791791791866e+01,-3.795805356141069353e+01,2.863318824007343011e+01,-1.201375397194299097e+02,-7.143657155072300213e+01
3.795795795795795868e+01,-4.250976147172870867e+01,2.564634127586621304e+01,-1.068763395780291319e+02,-7.760665439796621001e+01
3.799799799799799871e+01,-4.651468988082964273e+01,2.242965577602442195e+01,-9.279601656957315470e+01,-8.300941070045600156e+01
3.803803803803803874e+01,-4.993918045511508552e+01,1.901246401050534374e+01,-7.797153697689836349e+01,-8.770929119840047861e+01
3.807807807807807876e+01,-5.275353909024045862e+01,1.541961406423462400e+01,-6.247618382967618800e+01,-9.179770715659711300e+01
3.811811811811811879e+01,-5.493203591111502249e+01,1.167146983710621910e+01,-4.638155690441310952e+01,-9.539303036443261874e+01
3.815815815815815881e+01,-5.645290527190186225e+01,7.783911043982427280e+00,-2.975757272445082791e+01,-9.864059313588309408e+01
3.819819819819819884e+01,-5.729834575601790192e+01,3.768333214693900146e+00,-1.267246455996594889e+01,-1.017126883095138936e+02
3.823823823823823886e+01,-5.745458469269963331e+01,-3.683175535526183042e-01,4.806557347468833008e+00,-1.048080716657315321e+02
