# time,theta,x,omega,v
3.627627627627627760e+01,-6.063691035883633873e+01,4.348394136950197719e+00,2.817479403829182871e+01,4.212128628444065104e-01
3.631631631631631763e+01,-5.946832220631143429e+01,4.369070703796443134e+00,3.012724296919497746e+01,6.275020019155554962e-01
3.635635635635635765e+01,-5.822391813553502260e+01,4.398296924006668718e+00,3.198515540152178360e+01,8.534454099028394580e-01
3.639639639639639768e+01,-5.690777925652527358e+01,4.436929073184317396e+00,3.373288415332415013e+01,1.099499756182185317e+00
3.643643643643643770e+01,-5.552446765222166647e+01,4.485876029001115484e+00,3.535383056939482316e+01,1.365976353028697021e+00
3.647647647647647773e+01,-5.407902576686296214e+01,4.546099117062418316e+00,3.683044291617928678e+01,1.653041326765483321e+00
3.651651651651651775e+01,-5.257579013821059277e+01,4.618170725428101697e+00,3.814201369952845511e+01,1.960916466591562601e+00
3.655655655655655778e+01,-5.102155652995897839e+01,4.702685154908632370e+00,3.927715727890138453e+01,2.288585473372883428e+00
3.659659659659659781e+01,-4.942496994085919226e+01,4.800554324040398058e+00,4.023223717101754460e+01,2.634289459839529446e+00
3.663663663663663783e+01,-4.779433035778014727e+01,4.912591307198995949e+00,4.100513605016476504e+01,2.996254326888208475e+00
3.667667667667667786e+01,-4.613759275570863139e+01,5.039510334599233587e+00,4.159525574819917892e+01,3.372690763582254281e+00
3.671671671671671788e+01,-4.446236709774922247e+01,5.181926792295126205e+00,4.200351725454525820e+01,3.761794247151624582e+00
3.675675675675675791e+01,-4.277591833512438058e+01,5.340357222179901164e+00,4.223236071619579945e+01,4.161745042992903265e+00
3.679679679679679793e+01,-4.108516640717437696e+01,5.515219321985992629e+00,4.228574543771195948e+01,4.570708204669299057e+00
3.683683683683683796e+01,-3.939668624135732244e+01,5.706831945285046004e+00,4.216914988122316998e+01,4.986833573910645967e+00
3.687687687687687799e+01,-3.771670775324916036e+01,5.915415101487916161e+00,4.188957166642722996e+01,5.408255780613402841e+00
3.691691691691691801e+01,-3.605111584654371626e+01,6.141089955844665660e+00,4.145552757059027726e+01,5.833094242840654253e+00
3.695695695695695804e+01,-3.440545041305259133e+01,6.383878829444567415e+00,4.087705352854674601e+01,6.259453166822108727e+00
3.699699699699699806e+01,-3.278490633270526189e+01,6.643705199216107360e+00,4.016570463269943048e+01,6.685421546954099625e+00
3.703703703703703809e+01,-3.119433347354903674e+01,6.920393697926973786e+00,3.933455513301943540e+01,7.109073165799588701e+00
3.707707707707707812e+01,-2.963823669174905717e+01,7.213670114184070670e+00,3.839819843704619018e+01,7.528466594088159880e+00
3.711711711711711814e+01,-2.812144589479061096e+01,7.523543859379155485e+00,3.738042110414001939e+01,7.941949671299011193e+00
3.715715715715715817e+01,-2.664720161272083487e+01,7.849991690720645288e+00,3.630493972648718426e+01,8.347961038198389971e+00
3.719719719719719819e+01,-2.521695917516938223e+01,8.192534550486360700e+00,3.518511711105242057e+01,8.744786229978323888e+00
3.723723723723723822e+01,-2.383188537713821731e+01,8.550681960621856703e+00,3.403334918647988161e+01,9.130924586926548514e+00
3.727727727727727824e+01,-2.249285948037095650e+01,8.923932409665392029e+00,3.286107314304733507e+01,9.505089562018046223e+00
3.731731731731731827e+01,-2.120047321335288615e+01,9.311773352747945154e+00,3.167876743266615591e+01,9.866208720915036423e+00
3.735735735735735830e+01,-1.995503077131095182e+01,9.713681211593206299e+00,3.049595176888135128e+01,1.021342374196698444e+01
3.739739739739739832e+01,-1.875654881621375125e+01,1.012912137451757033e+01,2.932118712687154627e+01,1.054609041621059617e+01
3.743743743743743835e+01,-1.760475647677154143e+01,1.055754819643015452e+01,2.816207574344895193e+01,1.086377864736981635e+01
3.747747747747747837e+01,-1.649909534843626702e+01,1.099840499883277900e+01,2.702526111705945056e+01,1.116627245185583384e+01
3.751751751751751840e+01,-1.543871949340149463e+01,1.145112406981997921e+01,2.591642800778248912e+01,1.145356995876707984e+01
3.755755755755755843e+01,-1.442249544060247857e+01,1.191512666407900767e+01,2.484030243733116450e+01,1.172588340988922617e+01
3.759759759759759845e+01,-1.344900218571611283e+01,1.238982300288982152e+01,2.380065168905217732e+01,1.198363915969518345e+01
3.763763763763763848e+01,-1.251653119116097557e+01,1.287461227412509501e+01,2.280028430792584970e+01,1.222747767534510999e+01
3.767767767767767850e+01,-1.162310742198488001e+01,1.336888676956100142e+01,2.184096311973002358e+01,1.245818813231470834e+01
3.771771771771771853e+01,-1.076728782215635860e+01,1.387214736659053038e+01,2.092074789529837986e+01,1.267457618879080350e+01
3.775775775775775855e+01,-9.947684779565769020e+00,1.438382051525837113e+01,2.003797301925087737e+01,1.287587201221491995e+01
3.779779779779779858e+01,-9.162729728232909210e+00,1.490327885670946451e+01,1.919201320861429494e+01,1.306213039742823945e+01
3.783783783783783861e+01,-8.410902463084228842e+00,1.542990153708297463e+01,1.838217921354797113e+01,1.323341174934198960e+01
3.787787787787787863e+01,-7.690731139952841744e+00,1.596307420751229955e+01,1.760771781734375452e+01,1.338978208293743499e+01
3.791791791791791866e+01,-7.000792275578518797e+00,1.650218902412506949e+01,1.686781183642604631e+01,1.353131302326587537e+01
3.795795795795795868e+01,-6.339710747607691488e+00,1.704664464804313795e+01,1.616158012035176483e+01,1.365808180544865102e+01
3.799799799799799871e+01,-5.706159794593448353e+00,1.759584624538259234e+01,1.548807755181036683e+01,1.377017127467714275e+01
3.803803803803803874e+01,-5.098861015995536761e+00,1.814920548725374871e+01,1.484629504662384569e+01,1.386766988621276475e+01
3.807807807807807876e+01,-4.516584372180366458e+00,1.870614054976115526e+01,1.423515955374672615e+01,1.395067170538697354e+01
3.811811811811811879e+01,-3.958148184421000249e+00,1.926607611400358877e+01,1.365353405526606778e+01,1.401927640760126081e+01
3.815815815815815881e+01,-3.422419134897162873e+00,1.982844336607405467e+01,1.310021756640145618e+01,1.407358927832715878e+01
3.819819819819819884e+01,-2.908312266695237014e+00,2.039267999705979051e+01,1.257394513550501891e+01,1.411372121310623839e+01
3.823823823823823886e+01,-2.414790983808274838e+00,2.095823020304226247e+01,1.207338784406140597e+01,1.413978871755010758e+01
3.827827827827827889e+01,-1.940867051135964028e+00,2.152454468509716534e+01,1.159715280668781290e+01,1.415191390734041121e+01
3.831831831831831892e+01,-1.485600594484674186e+00,2.209108064929442605e+01,1.114378317113396477e+01,1.415022450822883293e+01
3.835835835835835894e+01,-1.048100100567425974e+00,2.265730180669820015e+01,1.071175811828211444e+01,1.413485385603709865e+01
3.839839839839839897e+01,-6.275224170038874449e-01,2.322267837336687535e+01,1.029949286214704252e+01,1.410594089665696949e+01
3.843843843843843899e+01,-2.230643831364451102e-01,2.378668792220800299e+01,9.905672260929973660e+00,1.406363153021965751e+01
3.847847847847847902e+01,1.660378240291045804e-01,2.434879864514683590e+01,9.530190333201177921e+00,1.400807434743407676e+01
3.851851851851851904e+01,5.404673861246216404e-01,2.490846171534454001e+01,9.172222023642534694e+00,1.393941110792381544e+01
3.855855855855855907e+01,9.008786184532416863e-01,2.546513637085858051e+01,8.830871823226424056e+00,1.385778876633418477e+01
3.859859859859859910e+01,1.247901036811271069e+00,2.601829123349664741e+01,8.505277088291190779e+00,1.376336031985330166e+01
3.863863863863863912e+01,1.582139357488188791e+00,2.656740430881666271e+01,8.194608040541153215e+00,1.365628480821210111e+01
3.867867867867867915e+01,1.904173497266644866e+00,2.711196298612678035e+01,7.898067767046588195e+00,1.353672731368432736e+01
3.871871871871871917e+01,2.214558573422462651e+00,2.765146403848539336e+01,7.614892220243750565e+00,1.340485896108653208e+01
3.875875875875875920e+01,2.513824903724636517e+00,2.818541362270111250e+01,7.344350217934855429e+00,1.326085691777808684e+01
3.879879879879879923e+01,2.802478006435332514e+00,2.871332727933278761e+01,7.085743443288087029e+00,1.310490439366116888e+01
3.883883883883883925e+01,3.080998600309890811e+00,2.923472993268950404e+01,6.838406444837599629e+00,1.293719064118076822e+01
3.887887887887887928e+01,3.349842604596817708e+00,2.974915589083056489e+01,6.601706636483513968e+00,1.275791095532468766e+01
3.891891891891891930e+01,3.609441139037798951e+00,3.025614884556551587e+01,6.375044297491916367e+00,1.256726667362354277e+01
3.895895895895895933e+01,3.860200523867687750e+00,3.075526187245413112e+01,6.157852572494862287e+00,1.236546517615075835e+01
3.899899899899899935e+01,4.102502279814508768e+00,3.124605743080641318e+01,5.949597471490378098e+00,1.215271988552257199e+01
3.903903903903903938e+01,4.336703128099459015e+00,3.172810736368260365e+01,5.749777869842449540e+00,1.192925026689803403e+01
3.907907907907907941e+01,4.563134990436912730e+00,3.220099289789316543e+01,5.557925508281036819e+00,1.169528182797900584e+01
3.911911911911911943e+01,4.782104989034407616e+00,3.266430464399879696e+01,5.373604992902066613e+00,1.145104611901015801e+01
3.915915915915915946e+01,4.993895446592659937e+00,3.311764259631043217e+01,5.196413795167431182e+00,1.119678073277897923e+01
3.919919919919919948e+01,5.198763886305550308e+00,3.356061613288922274e+01,5.025982251904992815e+00,1.093272930461576209e+01
3.923923923923923951e+01,5.396943031860142348e+00,3.399284401554656654e+01,4.861973565308577605e+00,1.065914151239361551e+01
3.927927927927927954e+01,5.588640807436662250e+00,3.441395438984410049e+01,4.704083802937981673e+00,1.037627307652846120e+01
3.931931931931931956e+01,5.774040337708510329e+00,3.482358478509365796e+01,4.552041897718973829e+00,1.008438575997903008e+01
3.935935935935935959e+01,5.953360355753599897e+00,3.522138022572217864e+01,4.405547565814713629e+00,9.783739996373537195e+00
3.939939939939939961e+01,6.126916188098713967e+00,3.560698605078542300e+01,4.264208675121805570e+00,9.474592470115144494e+00
3.943943943943943964e+01,6.294909312515938105e+00,3.598005773000520691e+01,4.127753044613053035e+00,9.157221365078671127e+00
3.947947947947947966e+01,6.457527547844159166e+00,3.634026403703049368e+01,3.995922908209275537e+00,8.831909632264132171e+00
3.951951951951951969e+01,6.614950310991413396e+00,3.668728700227457296e+01,3.868469477999667117e+00,8.498944256369613370e+00
3.955955955955955972e+01,6.767348616934887318e+00,3.702082191291506774e+01,3.745152944241799897e+00,8.158616255791278249e+00
3.959959959959959974e+01,6.914885078720919509e+00,3.734057731289395576e+01,3.625742475361621420e+00,7.811220682623362777e+00
3.963963963963963977e+01,7.057713907464996161e+00,3.764627500291752682e+01,3.510016217953457751e+00,7.457056622658175371e+00
3.967967967967967979e+01,7.195980912351755521e+00,3.793765004045643963e+01,3.397761296780009044e+00,7.096427195386101339e+00
3.971971971971971982e+01,7.329823500634986111e+00,3.821445073974567208e+01,3.288773814772355308e+00,6.729639553995600210e+00
3.975975975975975985e+01,7.459370677637624070e+00,3.847643867178454968e+01,3.182858853029951085e+00,6.357004885373203962e+00
3.979979979979979987e+01,7.584743046751757589e+00,3.872338866433673132e+01,3.079830470820626775e+00,5.978838410103519685e+00
3.983983983983983990e+01,7.706052809438626028e+00,3.895508880193021639e+01,2.979511705580593528e+00,5.595459382469227805e+00
3.987987987987987992e+01,7.823403765228617246e+00,3.917134042585733766e+01,2.881734572914434800e+00,5.207191090451086524e+00
3.991991991991991995e+01,7.936891311721268494e+00,3.937195813417477552e+01,2.786340066595113463e+00,4.814360855727922939e+00
3.995995995995995997e+01,8.046602444585269964e+00,3.955676978170354374e+01,2.693178158563968694e+00,4.417300033676641924e+00
4.000000000000000000e+01,8.152615757558463017e+00,3.972561648002900370e+01,2.602107798930715088e+00,4.016344013372224353e+00
