# time,x1,x2,y1,y2,z1,z2,vx1,vx2,vy1,vy2,vz1,vz2
1.655765576557655905e+01,-3.956178180706643177e-01,5.563957305927392794e-01,4.517982066226940985e-01,4.596589331352740060e-01,-3.760845816561332988e+00,-3.682238551435528251e+00,-7.945811471584357522e-02,1.082265846526949959e-01,5.102904432026627440e-02,-1.257720835881100596e-03,1.029044320266254454e-02,-5.125772083588060468e-01
1.655965596559655850e+01,-3.957748909822946803e-01,5.566099330405097634e-01,4.519003041817990507e-01,4.596563816753679865e-01,-3.760824940980283415e+00,-3.683264166044588617e+00,-7.749312814213765721e-02,1.058249343959432598e-01,5.104515404490584524e-02,-1.277410499329464802e-03,1.045154044905826848e-02,-5.127741049932896811e-01
1.656165616561656151e+01,-3.959280249239393035e-01,5.568193211916309115e-01,4.520024336221863948e-01,4.596537912494502165e-01,-3.760803746586411478e+00,-3.684290170313767376e+00,-7.552917283194016118e-02,1.034245445723685763e-01,5.106103527984450635e-02,-1.296820897587828026e-03,1.061035279844488657e-02,-5.129682089758733632e-01
1.656365636563656452e+01,-3.960772218157815883e-01,5.570238973929937387e-01,4.521045944648229287e-01,4.596511624430057452e-01,-3.760782238170047087e+00,-3.685316558388213704e+00,-7.356621868506929562e-02,1.010253783928596882e-01,5.107668870519624371e-02,-1.315952861906617265e-03,1.076688705196226017e-02,-5.131595286190612226e-01
1.656565656565656752e+01,-3.962224835280542812e-01,5.572236639304382066e-01,4.522067862320005016e-01,4.596484958399000842e-01,-3.760760420508273416e+00,-3.686343324429272261e+00,-7.160423560815665223e-02,9.862739907663317651e-02,5.109211498419376218e-02,-1.334807202903584480e-03,1.092114984193746224e-02,-5.133480720290308774e-01
1.656765676567656698e+01,-3.963638118810390853e-01,5.574186230287530019e-01,4.523090084473355699e-01,4.596457920223793736e-01,-3.760738298364922461e+00,-3.687370462614478761e+00,-6.964319351465403374e-02,9.623056985124106566e-02,5.110731476318843003e-02,-1.353384710563737200e-03,1.107314763188417539e-02,-5.135338471056324350e-01
1.656965696569656998e+01,-3.965012086450674378e-01,5.576087768516765353e-01,4.524112606357701960e-01,4.596430515710706044e-01,-3.760715876490577703e+00,-3.688397967137567957e+00,-6.768306232481971496e-02,9.383485395255472539e-02,5.112228867165039686e-02,-1.371686154239472322e-03,1.122288671650383679e-02,-5.137168615423898244e-01
1.657165716571657299e+01,-3.966346755405192881e-01,5.577941275018954981e-01,4.525135423235707166e-01,4.596402750649812297e-01,-3.760693159622573667e+00,-3.689425832208463429e+00,-6.572381196573912066e-02,9.144021462478954532e-02,5.113703732216841324e-02,-1.389712282650377041e-03,1.137037322168397632e-02,-5.138971228264989088e-01
1.657365736573657244e+01,-3.967642142378235981e-01,5.579746770210451956e-01,4.526158530383285195e-01,4.596374630814994422e-01,-3.760670152484995921e+00,-3.690454052053280698e+00,-6.376541237131452822e-02,8.904661512049280581e-02,5.115156131044991394e-02,-1.407463823883328604e-03,1.151561310449904230e-02,-5.140746382388283742e-01
1.657565756575657545e+01,-3.968898263574592300e-01,5.581504273897109902e-01,4.527181923089602655e-01,4.596346161963941745e-01,-3.760646859788679741e+00,-3.691482620914334767e+00,-6.180783348225454832e-02,8.665401870053063282e-02,5.116586121532112896e-02,-1.424941485392588851e-03,1.165861215321119249e-02,-5.142494148539210608e-01
1.657765776577657846e+01,-3.970115134699533921e-01,5.583213805274260810e-01,4.528205596657071119e-01,4.596317349838148769e-01,-3.760623286231212781e+00,-3.692511533050129469e+00,-5.985104524609513588e-02,8.426238863411353308e-02,5.117993759872687537e-02,-1.442145953999615128e-03,1.179937598726868778e-02,-5.144214595399912993e-01
1.657965796579658146e+01,-3.971292770958826934e-01,5.584875382926730580e-01,4.529229546401352668e-01,4.596288200162917392e-01,-3.760599436496932846e+00,-3.693540782735362349e+00,-5.789501761718546247e-02,8.187168819877946313e-02,5.119379100573070995e-02,-1.459077895893184321e-03,1.193791005730699545e-02,-5.145907789589270198e-01
1.658165816581658092e+01,-3.972431187058726998e-01,5.586489024828830141e-01,4.530253767651357122e-01,4.596258718647356356e-01,-3.760575315256927897e+00,-3.694570364260923334e+00,-5.593972055669502175e-02,7.948188068040223930e-02,5.120742196451483208e-02,-1.475737956629335178e-03,1.207421964514823753e-02,-5.147573795662885310e-01
1.658365836583658393e+01,-3.973530397205985998e-01,5.588054748344369882e-01,4.531278255749248696e-01,4.596228910984379579e-01,-3.760550927169037827e+00,-3.695600271933901393e+00,-5.398512403259966841e-02,7.709292937317463457e-02,5.122083098638022247e-02,-1.492126761131482796e-03,1.220830986380218308e-02,-5.149212676113100740e-01
1.658565856585658693e+01,-3.974590415107841501e-01,5.589572570226638559e-01,4.532303006050434901e-01,4.596198782850708930e-01,-3.760526276877853125e+00,-3.696630500077572989e+00,-5.203119801970257363e-02,7.470479757963371936e-02,5.123401856574648361e-02,-1.508244913690242120e-03,1.234018565746477364e-02,-5.150824491368976021e-01
1.658765876587658639e+01,-3.975611253972022863e-01,5.591042506618415509e-01,4.533328013923573208e-01,4.596168339906873124e-01,-3.760501369014714879e+00,-3.697661043031408745e+00,-5.007791249962356694e-02,7.231744861064828833e-02,5.124698518015189524e-02,-1.524092997963522045e-03,1.246985180151890041e-02,-5.152409299796304465e-01
1.658965896589658939e+01,-3.976592926506755110e-01,5.592464573051977306e-01,4.534353274750574370e-01,4.596137587797206603e-01,-3.760476208197714776e+00,-3.698691895151076992e+00,-4.812523746078914422e-02,6.993084578540617602e-02,5.125973129025350461e-02,-1.539671576976603482e-03,1.259731290253502528e-02,-5.153967157697613155e-01
1.659165916591659240e+01,-3.977535444920749508e-01,5.593838784449082224e-01,4.535378783926595214e-01,4.596106532149850099e-01,-3.760450799031695990e+00,-3.699723050808434888e+00,-4.617314289845270148e-02,6.754495243143937566e-02,5.127225733982698763e-02,-1.554981193121971958e-03,1.272257339826987285e-02,-5.155498119312149630e-01
1.659365936593659541e+01,-3.978438820923210772e-01,5.595165155120979117e-01,4.536404536860040304e-01,4.596075178576752296e-01,-3.760425146108251848e+00,-3.700754504391534638e+00,-4.422159881468104570e-02,6.515973188460744137e-02,5.128456375576672527e-02,-1.570022368159431237e-03,1.284563755766727697e-02,-5.157002236815896312e-01
1.659565956595659486e+01,-3.979303065723832633e-01,5.596443698768405195e-01,4.537430528972564159e-01,4.596043532673667054e-01,-3.760399254005727609e+00,-3.701786250304619497e+00,-4.227057521836147247e-02,6.277514748910575926e-02,5.129665094808577575e-02,-1.584795603216047812e-03,1.296650948085778868e-02,-5.158479560321558299e-01
1.659765976597659787e+01,-3.980128190032804492e-01,5.597674428481593800e-01,4.538456755699075140e-01,4.596011600020155075e-01,-3.760373127289218242e+00,-3.702818282968132646e+00,-4.032004212518755515e-02,6.039116259744867210e-02,5.130851930991595089e-02,-1.599301378786258023e-03,1.308519309915952278e-02,-5.159930137878578904e-01
1.659965996599660087e+01,-3.980914204060802541e-01,5.598857356740257751e-01,4.539483212487724906e-01,4.595979386179585013e-01,-3.760346770510569758e+00,-3.703850596818703877e+00,-3.836996955767990602e-02,5.800774057049490340e-02,5.132016921750767735e-02,-1.613540154731704993e-03,1.320169217507683249e-02,-5.161354015473124113e-01
1.660166016601660033e+01,-3.981661117518995319e-01,5.599992495413603777e-01,4.540509894799914514e-01,4.595946896699130702e-01,-3.760320188208380099e+00,-3.704883186309158027e+00,-3.642032754517623983e-02,5.562484477743481759e-02,5.133160103023010068e-02,-1.627512370281328832e-03,1.331601030230103108e-02,-5.162751237028085916e-01
1.660366036603660334e+01,-3.982368939619044257e-01,5.601079855760331405e-01,4.541536798110299977e-01,4.595914137109773367e-01,-3.760293384907996472e+00,-3.705916045908517198e+00,-3.447108612382035475e-02,5.324243859577770799e-02,5.134281509057108533e-02,-1.641218444031427356e-03,1.342815090571094008e-02,-5.164121844403096739e-01
1.660566056605660634e+01,-3.983037679073100912e-01,5.602119448428622972e-01,4.542563917906780047e-01,4.595881112926299417e-01,-3.760266365121518017e+00,-3.706949170101992763e+00,-3.252221533658367081e-02,5.086048541137724865e-02,5.135381172413715917e-02,-1.654658773945516005e-03,1.353811724137167841e-02,-5.165465877394505023e-01
1.660766076607660935e+01,-3.983667344093806406e-01,5.603111283456152503e-01,4.543591249690505096e-01,4.595847829647303762e-01,-3.760239133347794027e+00,-3.707982553390989811e+00,-3.057368523325057486e-02,4.847894861841456349e-02,5.136459123965354118e-02,-1.667833737354425423e-03,1.364591239653549504e-02,-5.166783373735396312e-01
1.660966096609660880e+01,-3.984257942394294205e-01,5.604055370270081271e-01,4.544618788975873236e-01,4.595814292755186492e-01,-3.760211694072425725e+00,-3.709016190293106696e+00,-2.862546587042591462e-02,4.609779161940666392e-02,5.137515392896412764e-02,-1.680743690956250282e-03,1.375153928964135269e-02,-5.168074369095578824e-01
1.661166116611661181e+01,-3.984809481188191227e-01,5.604951717687066681e-01,4.545646531290536974e-01,4.595780507716155650e-01,-3.760184051767763602e+00,-3.710050075342139486e+00,-2.667752731152089885e-02,4.371697782518943476e-02,5.138550006703156148e-02,-1.693388970816446862e-03,1.385500067031569804e-02,-5.169338897081598994e-01
1.661366136613661482e+01,-3.985321967189612291e-01,5.605800333913248945e-01,4.546674472175391557e-01,4.595746479980223897e-01,-3.760156210892910522e+00,-3.711084203088072186e+00,-2.472983962677396952e-02,4.133647065494314154e-02,5.139562991193712127e-02,-1.705769892367689500e-03,1.395629911937132719e-02,-5.170576989236723708e-01
1.661566156615661427e+01,-3.985795406613164005e-01,5.606601226544256633e-01,4.547702607184582191e-01,4.595712214981212407e-01,-3.760128175893719504e+00,-3.712118568097083404e+00,-2.278237289324031023e-02,3.895623353617982954e-02,5.140554370488078367e-02,-1.717886750409943018e-03,1.405543704880796163e-02,-5.171788675040949190e-01
1.661766176617661728e+01,-3.986229805173946428e-01,5.607354402565212226e-01,4.548730931885509032e-01,4.595677718136748080e-01,-3.760099951202794166e+00,-3.713153164951549456e+00,-2.083509719478160438e-02,3.657622990473025082e-02,5.141524167018126507e-02,-1.729739819110528206e-03,1.415241670181276515e-02,-5.172973981911007657e-01
1.661966196619662028e+01,-3.986625168087548077e-01,5.608059868350726562e-01,4.549759441858815534e-01,4.595642994848264107e-01,-3.760071541239489168e+00,-3.714187988250035044e+00,-1.888798262208668532e-02,3.419642320476978803e-02,5.142472401527591053e-02,-1.741329352003989119e-03,1.424724015275927180e-02,-5.174132935200354000e-01
1.662166216621662329e+01,-3.986981500070049811e-01,5.608717629664895510e-01,4.550788132698396216e-01,4.595608050501001074e-01,-3.760042950409910212e+00,-3.715223032607299469e+00,-1.694099927265776961e-02,3.181677688880110710e-02,5.143399093072079792e-02,-1.752655581992181542e-03,1.433990930720812837e-02,-5.175265558199173554e-01
1.662366236623662274e+01,-3.987298805338023167e-01,5.609327691661306625e-01,4.551817000011392222e-01,4.595572890464005855e-01,-3.760014183106914043e+00,-3.716258292654294415e+00,-1.499411725081722935e-02,2.943725441766270601e-02,5.144304259019065462e-02,-1.763718721344230498e-03,1.443042590190673352e-02,-5.176371872134377661e-01
1.662566256625662575e+01,-3.987577087608532578e-01,5.609890058883041375e-01,4.552846039418199653e-01,4.595537520090131056e-01,-3.759985243710107561e+00,-3.717293763038170606e+00,-1.304730666769407521e-02,2.705781926051212261e-02,5.145187915047896854e-02,-1.774518961696611337e-03,1.451879150478985886e-02,-5.177451896169615875e-01
1.662766276627662876e+01,-3.987816350099131490e-01,5.610404735262661813e-01,4.553875246552459566e-01,4.595501944716037790e-01,-3.759956136585849151e+00,-3.718329438422265376e+00,-1.110053764124427356e-02,2.467843489485130326e-02,5.146050075149784936e-02,-1.785056474053027444e-03,1.460500751497871910e-02,-5.178505647405258205e-01
1.662966296629662821e+01,-3.988016595527865138e-01,5.610871724122226123e-01,4.554904617061060756e-01,4.595466169662191236e-01,-3.759926866087247799e+00,-3.719365313486111546e+00,-9.153780296240782155e-03,2.229906480651364098e-02,5.146890751627812566e-02,-1.795331408784472255e-03,1.468907516278146821e-02,-5.179533140878402886e-01
1.663166316631663122e+01,-3.988177826113271096e-01,5.611291028173277518e-01,4.555934146604146973e-01,4.595430200232866191e-01,-3.759897436554163086e+00,-3.720401382925438316e+00,-7.207004764262864294e-03,1.991967248965176296e-02,5.147709955096933798e-02,-1.805343895629287800e-03,1.477099550969359840e-02,-5.180534389562884146e-01
1.663366336633663423e+01,-3.988300043574377063e-01,5.611662649516852008e-01,4.556963830855105257e-01,4.595394041716140965e-01,-3.759867852313206082e+00,-3.721437641452165046e+00,-5.260181183717044240e-03,1.754022144676245509e-02,5.148507694483968333e-02,-1.815094043693045011e-03,1.485076944839709007e-02,-5.181509404369259997e-01
1.663566356635663723e+01,-3.988383249130701413e-01,5.611986589643470635e-01,4.557993665500574831e-01,4.595357699383902372e-01,-3.759838117677738456e+00,-3.722474083794405253e+00,-3.313279699823118429e-03,1.516067518866986985e-02,5.149283977027607068e-02,-1.824581941448627856e-03,1.492839770276096004e-02,-5.182458194144818897e-01
1.663766376637663669e+01,-3.988427443502254865e-01,5.612262849433146128e-01,4.559023646240440986e-01,4.595321178491843517e-01,-3.759808236947872029e+00,-3.723510704696463947e+00,-1.366270464621260894e-03,1.278099723453429704e-02,5.150038808278407931e-02,-1.833807656736189968e-03,1.500388082784102212e-02,-5.183380765673575308e-01
1.663966396639663969e+01,-3.988432626909538259e-01,5.612491429155382905e-01,4.560053768787843964e-01,4.595284484279463233e-01,-3.759778214410470110e+00,-3.724547498918845179e+00,5.808763630419655488e-04,1.040115111183476104e-02,5.150772192098801439e-02,-1.842771236763224903e-03,1.507721920988041794e-02,-5.184277123676278576e-01
1.664166416641664270e+01,-3.988398799073545331e-01,5.612672328469169303e-01,4.561084028869168416e-01,4.595247621970068863e-01,-3.759748054339147494e+00,-3.725584461238241385e+00,2.528190617492820369e-03,8.021100356394750275e-03,5.151484130663084443e-02,-1.851472708104465962e-03,1.514841306630876003e-02,-5.185147270810402942e-01
1.664366436643664215e+01,-3.988325959215758831e-01,5.612805546422985348e-01,4.562114422224047283e-01,4.595210596770771816e-01,-3.759717760994268243e+00,-3.726621586447537826e+00,4.475702126240932444e-03,5.640808512369366312e-03,5.152174624457422913e-02,-1.859912076701936926e-03,1.521746244574263135e-02,-5.185991207670149761e-01
1.664566456645664516e+01,-3.988214106058153852e-01,5.612891081454802755e-01,4.563144944605369013e-01,4.595173413872492008e-01,-3.759687338622948349e+00,-3.727658869355818805e+00,6.423440709989153286e-03,3.260239132232667369e-03,5.152843672279855403e-02,-1.868089327864997599e-03,1.528436722798586986e-02,-5.186808932786456383e-01
1.664766476647664817e+01,-3.988063237823197271e-01,5.612928931392077159e-01,4.564175591779263685e-01,4.595136078449955641e-01,-3.759656791459054848e+00,-3.728696304788357008e+00,8.371436182613323229e-03,8.793557768030924038e-04,5.153491271240285415e-02,-1.876004426270250127e-03,1.534912712402885723e-02,-5.187600442626981723e-01
1.664966496649665118e+01,-3.987873352233844981e-01,5.612919093451758101e-01,4.565206359525115221e-01,4.595098595661694652e-01,-3.759626123723204927e+00,-3.729733887586619723e+00,1.031971835117601044e-02,-1.501877984773580810e-03,5.154117416760486958e-02,-1.883657315961603188e-03,1.541174167604903236e-02,-5.188365731596117358e-01
1.665166516651665063e+01,-3.987644446513547436e-01,5.612861564240283485e-01,4.566237243635553056e-01,4.595060970650048371e-01,-3.759595339622767263e+00,-3.730771612608265730e+00,1.226831701591940549e-02,-3.883498575015464915e-03,5.154722102574102460e-02,-1.891047920350239896e-03,1.547221025741061379e-02,-5.189104792034980873e-01
1.665366536653665364e+01,-3.987376517386242436e-01,5.612756339753577350e-01,4.567268239916461026e-01,4.595023208541162418e-01,-3.759564443351860241e+00,-3.731809474727153297e+00,1.421726197027939342e-02,-6.265542408122104501e-03,5.155305320726646934e-02,-1.898176142214672880e-03,1.553053207266507849e-02,-5.189817614221424735e-01
1.665566556655665664e+01,-3.987069561076361790e-01,5.612603415377057647e-01,4.568299344186968480e-01,4.594985314444988700e-01,-3.759533439091354623e+00,-3.732847468833328186e+00,1.616658300086443179e-02,-8.648045889948330345e-03,5.155867061575501037e-02,-1.905041863700664487e-03,1.558670615755047492e-02,-5.190504186370024087e-01
1.665766576657665610e+01,-3.986723573308827984e-01,5.612402785885627354e-01,4.569330552279451951e-01,4.594947293455286519e-01,-3.759502331008870879e+00,-3.733885589833030316e+00,1.811630988746643078e-02,-1.103104541801741556e-02,5.156407313789913849e-02,-1.911644946321270147e-03,1.564073137899181162e-02,-5.191164494632084514e-01
1.665966596659665910e+01,-3.986338549309053070e-01,5.612154445443680029e-01,4.570361860039542923e-01,4.594909150649620910e-01,-3.759471123258780967e+00,-3.734923832648697317e+00,2.006647240307074531e-02,-1.341457738153384316e-02,5.156926064351008421e-02,-1.917985230956866568e-03,1.569260643510123412e-02,-5.191798523095644269e-01
1.666166616661666211e+01,-3.985914483802941999e-01,5.611858387605099807e-01,4.571393263326118395e-01,4.594870891089364306e-01,-3.759439819982207442e+00,-3.735962192218955202e+00,2.201710031383552479e-02,-1.579867816135743785e-02,5.157423298551771368e-02,-1.924062537855085377e-03,1.574232985517759476e-02,-5.192406253785466497e-01
1.666366636663666512e+01,-3.985451371016889843e-01,5.611514605313259185e-01,4.572424758011303658e-01,4.594832519819695427e-01,-3.759408425307023904e+00,-3.737000663498625919e+00,2.396822337910564649e-02,-1.818338413002090759e-02,5.157898999997062583e-02,-1.929876666630861264e-03,1.578989999970668509e-02,-5.192987666663043678e-01
1.666566656665666457e+01,-3.984949204677785128e-01,5.611123090901019017e-01,4.573456339980472851e-01,4.594794041869599277e-01,-3.759376943347854105e+00,-3.738039241458722017e+00,2.591987135140572107e-02,-2.056873165172090623e-02,5.158353150603606913e-02,-1.935427396266406821e-03,1.583531506036115616e-02,-5.193542739626598737e-01
1.666766676667666758e+01,-3.984407978013003171e-01,5.610683836090730736e-01,4.574488005132255064e-01,4.594755462251867151e-01,-3.759345378206073285e+00,-3.739077921086455092e+00,2.787207397645369289e-02,-2.295475708233524204e-02,5.158785730600003866e-02,-1.940714485111255487e-03,1.587857306000083762e-02,-5.194071448511083933e-01
1.666966696669667058e+01,-3.983827683750414961e-01,5.610196831994234135e-01,4.575519749378522127e-01,4.594716785963098293e-01,-3.759313733969807725e+00,-3.740116697385225564e+00,2.982486099314071715e-02,-2.534149676939717599e-02,5.159196718526717212e-02,-1.945737670882197786e-03,1.591967185267220697e-02,-5.194573767088178640e-01
1.667166716671667004e+01,-3.983208314118381055e-01,5.609662069112859584e-01,4.576551568644395274e-01,4.594678017983697127e-01,-3.759282014713934306e+00,-3.741155565374626235e+00,3.177826213354087437e-02,-2.772898705210841142e-02,5.159586091236081917e-02,-1.950496670663317330e-03,1.595860912360863929e-02,-5.195049667066290455e-01
1.667366736673667305e+01,-3.982549860845751022e-01,5.609079537337422483e-01,4.577583458868250688e-01,4.594639163277875471e-01,-3.759250224500080506e+00,-3.742194520090449394e+00,3.373230712292185629e-02,-3.011726426135186152e-02,5.159953823892302061e-02,-1.954991180906011199e-03,1.599538238923069178e-02,-5.195499118090559643e-01
1.667566756675667605e+01,-3.981852315161868439e-01,5.608449225948233252e-01,4.578615416001708405e-01,4.594600226793651987e-01,-3.759218367376624403e+00,-3.743233556584674826e+00,3.568702567972414919e-02,-3.250636471966589225e-02,5.160299889971450837e-02,-1.959220877428940067e-03,1.602998899714559028e-02,-5.195922087742853579e-01
1.667766776677667906e+01,-3.981115667796567559e-01,5.607771123615088449e-01,4.579647436009637862e-01,4.594561213462850513e-01,-3.759186447378696005e+00,-3.744272669925477359e+00,3.764244751557510593e-02,-3.489632474126136419e-02,5.160624261261469864e-02,-1.963185415418066369e-03,1.606242612614754497e-02,-5.196318541541765645e-01
1.667966796679667851e+01,-3.980339908980174424e-01,5.607045218397274100e-01,4.580679514870158453e-01,4.594522128201102840e-01,-3.759154468528175475e+00,-3.745311855197224649e+00,3.959860233528142426e-02,-3.728718063201358346e-02,5.160926907862170565e-02,-1.966884429426630446e-03,1.609269078621762550e-02,-5.196688442942621888e-01
1.668166816681668152e+01,-3.979525028443502976e-01,5.606271497743564591e-01,4.581711648574641749e-01,4.594482975907847044e-01,-3.759122434833693571e+00,-3.746351107500482058e+00,4.155551983684374617e-02,-3.967896868947862199e-02,5.161207798185234175e-02,-1.970317533375183939e-03,1.612077981852398645e-02,-5.197031753337477689e-01
1.668366836683668453e+01,-3.978671015417861168e-01,5.605449948492224888e-01,4.582743833127704836e-01,4.594443761466328047e-01,-3.759090350290632099e+00,-3.747390421952002892e+00,4.351322971143517515e-02,-4.207172520286822648e-02,5.161466898954209653e-02,-1.973484320551548155e-03,1.614668989542152391e-02,-5.197348432055114431e-01
1.668566856685668753e+01,-3.977777858635047625e-01,5.604580556871009422e-01,4.583776064547214202e-01,4.594404489743595943e-01,-3.759058218881124347e+00,-3.748429793684736389e+00,4.547176164341587556e-02,-4.446548645306686032e-02,5.161704175204515077e-02,-1.976384363610841390e-03,1.617041752045210792e-02,-5.197638436361043945e-01
1.668766876687668699e+01,-3.976845546327354430e-01,5.603663308497162099e-01,4.584808338864284627e-01,4.594365165590509337e-01,-3.759026044574053316e+00,-3.749469217847822389e+00,4.743114531032538439e-02,-4.686028871262287732e-02,5.161919590283439024e-02,-1.979017214575463316e-03,1.619195902834449224e-02,-5.197901721457506286e-01
1.668966896689668999e+01,-3.975874066227559345e-01,5.602698188377411848e-01,4.585840652123285843e-01,4.594325793841732564e-01,-3.758993831325053936e+00,-3.750508689606601109e+00,4.939141038289696084e-02,-4.925616824576606323e-02,5.162113105850138495e-02,-1.981382404835122304e-03,1.621131058501444275e-02,-5.198138240483471950e-01
1.669166916691669300e+01,-3.974863405568934693e-01,5.601685180907982620e-01,4.586873000381829768e-01,4.594286379315735691e-01,-3.758961583076511292e+00,-3.751548204142599374e+00,5.135258652503676968e-02,-5.165316130838126796e-02,5.162284681875638909e-02,-1.983479445146796825e-03,1.622846818756451190e-02,-5.198347944514639662e-01
1.669366936693669246e+01,-3.973813551085246809e-01,5.600624269874586725e-01,4.587905379710779386e-01,4.594246926814797294e-01,-3.758929303757561513e+00,-3.752587756653537276e+00,5.331470339383392876e-02,-5.405130414802222782e-02,5.162434276642836189e-02,-1.985307825634761037e-03,1.624342766428423304e-02,-5.198530782563436370e-01
1.669566956695669546e+01,-3.972724489010746596e-01,5.599515438452419280e-01,4.588937786194250412e-01,4.594207441125001123e-01,-3.758896997284091768e+00,-3.753627342353335283e+00,5.527779063957133365e-02,-5.645063300392355599e-02,5.162561846746493988e-02,-1.986867015790583051e-03,1.625618467465006489e-02,-5.198686701579018354e-01
1.669766976697669847e+01,-3.971596205080181186e-01,5.598358669206172644e-01,4.589970215929604080e-01,4.594167927016237218e-01,-3.758864667558739825e+00,-3.754666956472100470e+00,5.724187790570467449e-02,-5.885118410697537383e-02,5.162667347093246456e-02,-1.988156464473115389e-03,1.626673470932533602e-02,-5.198815646447272343e-01
1.669966996699670148e+01,-3.970428684528786722e-01,5.597153944090024202e-01,4.591002665027451024e-01,4.594128389242204125e-01,-3.758832318470894496e+00,-3.755706594256135400e+00,5.920699482887603615e-02,-6.125299367974040843e-02,5.162750730901596169e-02,-1.989175599908501058e-03,1.627507309016031425e-02,-5.198917559990811066e-01
1.670167016701670093e+01,-3.969221912092294469e-01,5.595901244447645251e-01,4.592035129611650168e-01,4.594088832540404455e-01,-3.758799953896694745e+00,-3.756746250967934131e+00,6.117317103890757002e-02,-6.365609793644566583e-02,5.162811949701914815e-02,-1.989923829690169212e-03,1.628119497019217543e-02,-5.198992382968977699e-01
1.670367036703670394e+01,-3.967975872006918592e-01,5.594600551012185452e-01,4.593067605819314836e-01,4.594049261632149883e-01,-3.758767577699031914e+00,-3.757785921886190650e+00,6.314043615881492766e-02,-6.606053308299913995e-02,5.162850953336443199e-02,-1.990400540778847725e-03,1.628509533364500342e-02,-5.199040054077845863e-01
1.670567056705670694e+01,-3.966690548009371708e-01,5.593251843906295040e-01,4.594100089800801645e-01,4.594009681222556152e-01,-3.758735193727546608e+00,-3.758825602305785551e+00,6.510881980478644415e-02,-6.846633531696427744e-02,5.162867689959291240e-02,-1.990605099502544117e-03,1.628676899592980398e-02,-5.199060509950216291e-01
1.670767076707670640e+01,-3.965365923336858223e-01,5.591855102642112607e-01,4.595132577719717171e-01,4.593970096000548620e-01,-3.758702805818630921e+00,-3.759865287537793144e+00,6.707835158619368521e-02,-7.087354082757307827e-02,5.162862106036437970e-02,-1.990536851556562459e-03,1.628621060364451173e-02,-5.199053685155617943e-01
1.670967096709670940e+01,-3.964001980727065444e-01,5.590410306121255113e-01,4.596165065752921830e-01,4.593930510638855602e-01,-3.758670417795427987e+00,-3.760904972909487221e+00,6.904906110560188326e-02,-7.328218579573875235e-02,5.162834146345732234e-02,-1.990195122003489501e-03,1.628341463457393806e-02,-5.199019512200310222e-01
1.671167116711671241e+01,-3.962598702418180241e-01,5.588917432634838978e-01,4.597197550090519336e-01,4.593890929794015587e-01,-3.758638033467831097e+00,-3.761944653764329072e+00,7.102097795874895425e-02,-7.569230639402968475e-02,5.162783753976890599e-02,-1.989579215273208548e-03,1.627837539768982322e-02,-5.198957921527282977e-01
1.671367136713671542e+01,-3.961156070148876829e-01,5.587376459863468980e-01,4.598230026935866688e-01,4.593851358106371130e-01,-3.758605656632485914e+00,-3.762984325461975033e+00,7.299413173455954196e-02,-7.810393878668703271e-02,5.162710870331500834e-02,-1.988688415162885147e-03,1.627108703315082935e-02,-5.198868841516250949e-01
1.671567156715671487e+01,-3.959674065158325096e-01,5.585787364877239369e-01,4.599262492505564737e-01,4.593811800200072737e-01,-3.758573291072787370e+00,-3.764023983378272931e+00,7.496855201513807909e-02,-8.051711912961623252e-02,5.162615435123017738e-02,-1.987521984836983138e-03,1.626154351230255785e-02,-5.198752198483660436e-01
1.671767176717671788e+01,-3.958152668186176726e-01,5.584150124135724980e-01,4.600294943029472061e-01,4.593772260683076647e-01,-3.758540940558881438e+00,-3.765063622905270524e+00,7.694426837578233203e-02,-8.293188357040381931e-02,5.162497386376766612e-02,-1.986079166827245130e-03,1.624973863767744178e-02,-5.198607916682687069e-01
1.671967196719672089e+01,-3.956591859472582962e-01,5.582464713487998997e-01,4.601327374750689425e-01,4.593732744147146496e-01,-3.758508608847665577e+00,-3.766103239451202178e+00,7.892131038496325024e-02,-8.534826824829150338e-02,5.162356660429941180e-02,-1.984359183032711593e-03,1.623566604299489166e-02,-5.198435918303233594e-01
1.672167216721672034e+01,-3.954991618758186833e-01,5.580731108172626298e-01,4.602359783925566439e-01,4.593693255167852207e-01,-3.758476299682788291e+00,-3.767142828440496416e+00,8.089970760433451424e-02,-8.776630929418977045e-02,5.162193191931604280e-02,-1.982361234719710440e-03,1.621931919316127110e-02,-5.198236123471933201e-01
1.672367236723672335e+01,-3.953351925284113166e-01,5.578949282817646793e-01,4.603392166823708775e-01,4.593653798304569436e-01,-3.758444016794647791e+00,-3.768182385313780802e+00,8.287948958874385985e-02,-9.018604283069014960e-02,5.162006913842689254e-02,-1.980084502521854001e-03,1.620069138426973379e-02,-5.198008450252148416e-01
1.672567256725672635e+01,-3.951672757791986901e-01,5.577119211440604296e-01,4.604424519727963738e-01,4.593614378100481233e-01,-3.758411763900394220e+00,-3.769221905527870398e+00,8.486068588621159536e-02,-9.260750497203962261e-02,5.161797757435995782e-02,-1.977528146440050722e-03,1.617977574360043511e-02,-5.197752814643967767e-01
1.672767276727672936e+01,-3.949954094523921988e-01,5.575240867448525428e-01,4.605456838934431363e-01,4.593574999082578048e-01,-3.758379544703927877e+00,-3.770261384555774864e+00,8.684332603794459038e-02,-9.503073182415761044e-02,5.161565652296196127e-02,-1.974691305842493898e-03,1.615656522962045233e-02,-5.197469130584212449e-01
